# ECMA-262 truth: node's RegExp under the `u` flag. Regenerate with check.py --refresh.
sh:w:10	false
sh:w:11	false
sh:w:12	false
sh:w:13	false
sh:w:14	false
sh:w:15	false
sh:w:16	false
sh:w:17	false
sh:w:18	false
sh:w:19	false
sh:w:20	false
sh:w:21	false
sh:w:22	false
sh:w:23	false
sh:w:24	false
sh:w:25	false
sh:w:26	false
sh:w:27	false
sh:w:28	false
sh:w:29	false
sh:w:30	false
sh:w:31	false
sh:w:32	false
sh:w:33	false
sh:w:34	false
sh:w:35	false
sh:w:36	false
sh:w:37	false
sh:w:38	false
sh:w:39	false
sh:w:40	false
sh:w:41	false
sh:w:42	false
sh:w:43	false
sh:w:44	false
sh:w:45	false
sh:w:46	false
sh:w:47	false
sh:w:48	false
sh:w:49	false
sh:w:50	false
sh:w:51	false
sh:w:52	false
sh:W:0	false
sh:W:1	false
sh:W:2	false
sh:W:3	false
sh:W:4	true
sh:W:5	true
sh:W:6	true
sh:W:7	true
sh:W:8	true
sh:W:9	true
sh:W:10	true
sh:W:11	true
sh:W:12	true
sh:W:13	true
sh:W:14	true
sh:W:15	true
sh:W:16	true
sh:W:17	true
sh:W:18	true
sh:W:19	true
sh:W:20	true
sh:W:21	true
sh:W:22	true
sh:W:23	true
sh:W:24	true
sh:W:25	true
sh:W:26	true
sh:W:27	true
sh:W:28	true
sh:W:29	true
sh:W:30	true
sh:W:31	true
sh:W:32	true
sh:W:33	true
sh:W:34	true
sh:W:35	true
sh:W:36	true
sh:W:37	true
sh:W:38	true
sh:W:39	true
sh:W:40	true
sh:W:41	true
sh:W:42	true
sh:W:43	true
sh:W:44	true
sh:W:45	true
sh:W:46	true
sh:W:47	true
sh:W:48	true
sh:W:49	true
sh:W:50	true
sh:W:51	true
sh:W:52	true
sh:s:0	false
sh:s:1	false
sh:s:2	false
sh:s:3	false
sh:s:4	true
sh:s:5	true
sh:s:6	true
sh:s:7	true
sh:s:8	true
sh:s:9	true
sh:s:10	false
sh:s:11	false
sh:s:12	false
sh:s:13	false
sh:s:14	false
sh:s:15	false
sh:s:16	false
sh:s:17	false
sh:s:18	false
sh:s:19	false
sh:s:20	true
sh:s:21	false
sh:s:22	false
sh:s:23	false
sh:s:24	false
sh:s:25	false
sh:s:26	false
sh:s:27	false
sh:s:28	false
sh:s:29	false
sh:s:30	false
sh:s:31	false
sh:s:32	true
sh:s:33	false
sh:s:34	false
sh:s:35	false
sh:s:36	false
sh:s:37	false
sh:s:38	true
sh:s:39	true
sh:s:40	true
sh:s:41	true
sh:s:42	true
sh:s:43	true
sh:s:44	false
sh:s:45	false
sh:s:46	false
sh:s:47	true
sh:s:48	false
sh:s:49	false
sh:s:50	false
sh:s:51	false
sh:s:52	false
sh:S:0	true
sh:S:1	true
sh:S:2	true
sh:S:3	true
sh:S:4	false
sh:S:5	false
sh:S:6	false
sh:S:7	false
sh:S:8	false
sh:S:9	false
sh:S:10	true
sh:S:11	true
sh:S:12	true
sh:S:13	true
sh:S:14	true
sh:S:15	true
sh:S:16	true
sh:S:17	true
sh:S:18	true
sh:S:19	true
sh:S:20	false
sh:S:21	true
sh:S:22	true
sh:S:23	true
sh:S:24	true
sh:S:25	true
sh:S:26	true
sh:S:27	true
sh:S:28	true
sh:S:29	true
sh:S:30	true
sh:S:31	true
sh:S:32	false
sh:S:33	true
sh:S:34	true
sh:S:35	true
sh:S:36	true
sh:S:37	true
sh:S:38	false
sh:S:39	false
sh:S:40	false
sh:S:41	false
sh:S:42	false
sh:S:43	false
sh:S:44	true
sh:S:45	true
sh:S:46	true
sh:S:47	false
sh:S:48	true
sh:S:49	true
sh:S:50	true
sh:S:51	true
sh:S:52	true
sh:dot:0	true
sh:dot:1	true
sh:dot:2	true
sh:dot:3	true
sh:dot:4	true
sh:dot:5	true
sh:dot:6	false
sh:dot:7	false
sh:dot:8	true
sh:dot:9	true
sh:dot:10	true
sh:dot:11	true
sh:dot:12	true
sh:dot:13	true
sh:dot:14	true
sh:dot:15	true
sh:dot:16	true
sh:dot:17	true
sh:dot:18	true
sh:dot:19	true
sh:dot:20	true
sh:dot:21	true
sh:dot:22	true
sh:dot:23	true
sh:dot:24	true
sh:dot:25	true
sh:dot:26	true
sh:dot:27	true
sh:dot:28	true
sh:dot:29	true
sh:dot:30	true
sh:dot:31	true
sh:dot:32	true
sh:dot:33	true
sh:dot:34	true
sh:dot:35	true
sh:dot:36	true
sh:dot:37	true
sh:dot:38	false
sh:dot:39	false
sh:dot:40	true
sh:dot:41	true
sh:dot:42	true
sh:dot:43	true
sh:dot:44	true
sh:dot:45	true
sh:dot:46	true
sh:dot:47	true
sh:dot:48	true
sh:dot:49	true
sh:dot:50	true
sh:dot:51	true
sh:dot:52	true
sh:v:0	false
sh:v:1	false
sh:v:2	false
sh:v:3	false
sh:v:4	false
sh:v:5	false
sh:v:6	false
sh:v:7	false
sh:v:8	false
sh:v:9	true
sh:v:10	false
sh:v:11	false
sh:v:12	false
sh:v:13	false
sh:v:14	false
sh:v:15	false
sh:v:16	false
sh:v:17	false
sh:v:18	false
sh:v:19	false
sh:v:20	false
sh:v:21	false
sh:v:22	false
sh:v:23	false
sh:v:24	false
sh:v:25	false
sh:v:26	false
sh:v:27	false
sh:v:28	false
sh:v:29	false
sh:v:30	false
sh:v:31	false
sh:v:32	false
sh:v:33	false
sh:v:34	false
sh:v:35	false
sh:v:36	false
sh:v:37	false
sh:v:38	false
sh:v:39	false
sh:v:40	false
sh:v:41	false
sh:v:42	false
sh:v:43	false
sh:v:44	false
sh:v:45	false
sh:v:46	false
sh:v:47	false
sh:v:48	false
sh:v:49	false
sh:v:50	false
sh:v:51	false
sh:v:52	false
sh:s:cls:0	false
sh:s:cls:1	false
sh:s:cls:2	false
sh:s:cls:3	false
sh:s:cls:4	true
sh:s:cls:5	true
sh:s:cls:6	true
sh:s:cls:7	true
sh:s:cls:8	true
sh:s:cls:9	true
sh:s:cls:10	false
sh:s:cls:11	false
sh:s:cls:12	false
sh:s:cls:13	false
sh:s:cls:14	false
sh:s:cls:15	false
sh:s:cls:16	false
sh:s:cls:17	false
sh:s:cls:18	false
sh:s:cls:19	false
sh:s:cls:20	true
sh:s:cls:21	false
sh:s:cls:22	false
sh:s:cls:23	false
sh:s:cls:24	false
sh:s:cls:25	false
sh:s:cls:26	false
sh:s:cls:27	false
sh:s:cls:28	false
sh:s:cls:29	false
sh:s:cls:30	false
sh:s:cls:31	false
sh:s:cls:32	true
sh:s:cls:33	false
sh:s:cls:34	false
sh:s:cls:35	false
sh:s:cls:36	false
sh:s:cls:37	false
sh:s:cls:38	true
sh:s:cls:39	true
sh:s:cls:40	true
sh:s:cls:41	true
sh:s:cls:42	true
sh:s:cls:43	true
sh:s:cls:44	false
sh:s:cls:45	false
sh:s:cls:46	false
sh:s:cls:47	true
sh:s:cls:48	false
sh:s:cls:49	false
sh:s:cls:50	false
sh:s:cls:51	false
sh:s:cls:52	false
sh:S:cls:0	true
sh:S:cls:1	true
sh:S:cls:2	true
sh:S:cls:3	true
sh:S:cls:4	false
sh:S:cls:5	false
sh:S:cls:6	false
sh:S:cls:7	false
sh:S:cls:8	false
sh:S:cls:9	false
sh:S:cls:10	true
sh:S:cls:11	true
sh:S:cls:12	true
sh:S:cls:13	true
sh:S:cls:14	true
sh:S:cls:15	true
sh:S:cls:16	true
sh:S:cls:17	true
sh:S:cls:18	true
sh:S:cls:19	true
sh:S:cls:20	false
sh:S:cls:21	true
sh:S:cls:22	true
sh:S:cls:23	true
sh:S:cls:24	true
sh:S:cls:25	true
sh:S:cls:26	true
sh:S:cls:27	true
sh:S:cls:28	true
sh:S:cls:29	true
sh:S:cls:30	true
sh:S:cls:31	true
sh:S:cls:32	false
sh:S:cls:33	true
sh:S:cls:34	true
sh:S:cls:35	true
sh:S:cls:36	true
sh:S:cls:37	true
sh:S:cls:38	false
sh:S:cls:39	false
sh:S:cls:40	false
sh:S:cls:41	false
sh:S:cls:42	false
sh:S:cls:43	false
sh:S:cls:44	true
sh:S:cls:45	true
sh:S:cls:46	true
sh:S:cls:47	false
sh:S:cls:48	true
sh:S:cls:49	true
sh:S:cls:50	true
sh:S:cls:51	true
sh:S:cls:52	true
sh:s:neg:0	true
sh:s:neg:1	true
sh:s:neg:2	true
sh:s:neg:3	true
sh:s:neg:4	false
sh:s:neg:5	false
sh:s:neg:6	false
sh:s:neg:7	false
sh:s:neg:8	false
sh:s:neg:9	false
sh:s:neg:10	true
sh:s:neg:11	true
sh:s:neg:12	true
sh:s:neg:13	true
sh:s:neg:14	true
sh:s:neg:15	true
sh:s:neg:16	true
sh:s:neg:17	true
sh:s:neg:18	true
sh:s:neg:19	true
sh:s:neg:20	false
sh:s:neg:21	true
sh:s:neg:22	true
sh:s:neg:23	true
sh:s:neg:24	true
sh:s:neg:25	true
sh:s:neg:26	true
sh:s:neg:27	true
sh:s:neg:28	true
sh:s:neg:29	true
sh:s:neg:30	true
sh:s:neg:31	true
sh:s:neg:32	false
sh:s:neg:33	true
sh:s:neg:34	true
sh:s:neg:35	true
sh:s:neg:36	true
sh:s:neg:37	true
sh:s:neg:38	false
sh:s:neg:39	false
sh:s:neg:40	false
sh:s:neg:41	false
sh:s:neg:42	false
sh:s:neg:43	false
sh:s:neg:44	true
sh:s:neg:45	true
sh:s:neg:46	true
sh:s:neg:47	false
sh:s:neg:48	true
sh:s:neg:49	true
sh:s:neg:50	true
sh:s:neg:51	true
sh:s:neg:52	true
sh:S:neg:0	false
sh:S:neg:1	false
sh:S:neg:2	false
sh:S:neg:3	false
sh:S:neg:4	true
sh:S:neg:5	true
sh:S:neg:6	true
sh:S:neg:7	true
sh:S:neg:8	true
sh:S:neg:9	true
sh:S:neg:10	false
sh:S:neg:11	false
sh:S:neg:12	false
sh:S:neg:13	false
sh:S:neg:14	false
sh:S:neg:15	false
sh:S:neg:16	false
sh:S:neg:17	false
sh:S:neg:18	false
sh:S:neg:19	false
sh:S:neg:20	true
sh:S:neg:21	false
sh:S:neg:22	false
sh:S:neg:23	false
sh:S:neg:24	false
sh:S:neg:25	false
sh:S:neg:26	false
sh:S:neg:27	false
sh:S:neg:28	false
sh:S:neg:29	false
sh:S:neg:30	false
sh:S:neg:31	false
sh:S:neg:32	true
sh:S:neg:33	false
sh:S:neg:34	false
sh:S:neg:35	false
sh:S:neg:36	false
sh:S:neg:37	false
sh:S:neg:38	true
sh:S:neg:39	true
sh:S:neg:40	true
sh:S:neg:41	true
sh:S:neg:42	true
sh:S:neg:43	true
sh:S:neg:44	false
sh:S:neg:45	false
sh:S:neg:46	false
sh:S:neg:47	true
sh:S:neg:48	false
sh:S:neg:49	false
sh:S:neg:50	false
sh:S:neg:51	false
sh:S:neg:52	false
sh:s:mix:0	true
sh:s:mix:1	false
sh:s:mix:2	false
sh:s:mix:3	false
sh:s:mix:4	true
sh:s:mix:5	true
sh:s:mix:6	true
sh:s:mix:7	true
sh:s:mix:8	true
sh:s:mix:9	true
sh:s:mix:10	false
sh:s:mix:11	false
sh:s:mix:12	false
sh:s:mix:13	false
sh:s:mix:14	false
sh:s:mix:15	false
sh:s:mix:16	false
sh:s:mix:17	false
sh:s:mix:18	false
sh:s:mix:19	false
sh:s:mix:20	true
sh:s:mix:21	false
sh:s:mix:22	false
sh:s:mix:23	false
sh:s:mix:24	false
sh:s:mix:25	false
sh:s:mix:26	false
sh:s:mix:27	false
sh:s:mix:28	false
sh:s:mix:29	false
sh:s:mix:30	false
sh:s:mix:31	false
sh:s:mix:32	true
sh:s:mix:33	false
sh:s:mix:34	false
sh:s:mix:35	false
sh:s:mix:36	false
sh:s:mix:37	false
sh:s:mix:38	true
sh:s:mix:39	true
sh:s:mix:40	true
sh:s:mix:41	true
sh:s:mix:42	true
sh:s:mix:43	true
sh:s:mix:44	false
sh:s:mix:45	false
sh:s:mix:46	false
sh:s:mix:47	true
sh:s:mix:48	false
sh:s:mix:49	false
sh:s:mix:50	false
sh:s:mix:51	false
sh:s:mix:52	false
sh:S:mix:0	true
sh:S:mix:1	true
sh:S:mix:2	true
sh:S:mix:3	true
sh:S:mix:4	false
sh:S:mix:5	false
sh:S:mix:6	false
sh:S:mix:7	false
sh:S:mix:8	false
sh:S:mix:9	false
sh:S:mix:10	true
sh:S:mix:11	true
sh:S:mix:12	true
sh:S:mix:13	true
sh:S:mix:14	true
sh:S:mix:15	true
sh:S:mix:16	true
sh:S:mix:17	true
sh:S:mix:18	true
sh:S:mix:19	true
sh:S:mix:20	false
sh:S:mix:21	true
sh:S:mix:22	true
sh:S:mix:23	true
sh:S:mix:24	true
sh:S:mix:25	true
sh:S:mix:26	true
sh:S:mix:27	true
sh:S:mix:28	true
sh:S:mix:29	true
sh:S:mix:30	true
sh:S:mix:31	true
sh:S:mix:32	false
sh:S:mix:33	true
sh:S:mix:34	true
sh:S:mix:35	true
sh:S:mix:36	true
sh:S:mix:37	true
sh:S:mix:38	false
sh:S:mix:39	false
sh:S:mix:40	false
sh:S:mix:41	false
sh:S:mix:42	false
sh:S:mix:43	false
sh:S:mix:44	true
sh:S:mix:45	true
sh:S:mix:46	true
sh:S:mix:47	false
sh:S:mix:48	true
sh:S:mix:49	true
sh:S:mix:50	true
sh:S:mix:51	true
sh:S:mix:52	true
sh:s:mixneg:0	false
sh:s:mixneg:1	true
sh:s:mixneg:2	true
sh:s:mixneg:3	true
sh:s:mixneg:4	false
sh:s:mixneg:5	false
sh:s:mixneg:6	false
sh:s:mixneg:7	false
sh:s:mixneg:8	false
sh:s:mixneg:9	false
sh:s:mixneg:10	true
sh:s:mixneg:11	true
sh:s:mixneg:12	true
sh:s:mixneg:13	true
sh:s:mixneg:14	true
sh:s:mixneg:15	true
sh:s:mixneg:16	true
sh:s:mixneg:17	true
sh:s:mixneg:18	true
sh:s:mixneg:19	true
sh:s:mixneg:20	false
sh:s:mixneg:21	true
sh:s:mixneg:22	true
sh:s:mixneg:23	true
sh:s:mixneg:24	true
sh:s:mixneg:25	true
sh:s:mixneg:26	true
sh:s:mixneg:27	true
sh:s:mixneg:28	true
sh:s:mixneg:29	true
sh:s:mixneg:30	true
sh:s:mixneg:31	true
sh:s:mixneg:32	false
sh:s:mixneg:33	true
sh:s:mixneg:34	true
sh:s:mixneg:35	true
sh:s:mixneg:36	true
sh:s:mixneg:37	true
sh:s:mixneg:38	false
sh:s:mixneg:39	false
sh:s:mixneg:40	false
sh:s:mixneg:41	false
sh:s:mixneg:42	false
sh:s:mixneg:43	false
sh:s:mixneg:44	true
sh:s:mixneg:45	true
sh:s:mixneg:46	true
sh:s:mixneg:47	false
sh:s:mixneg:48	true
sh:s:mixneg:49	true
sh:s:mixneg:50	true
sh:s:mixneg:51	true
sh:s:mixneg:52	true
sh:S:mixneg:0	false
sh:S:mixneg:1	false
sh:S:mixneg:2	false
sh:S:mixneg:3	false
sh:S:mixneg:4	true
sh:S:mixneg:5	true
sh:S:mixneg:6	true
sh:S:mixneg:7	true
sh:S:mixneg:8	true
sh:S:mixneg:9	true
sh:S:mixneg:10	false
sh:S:mixneg:11	false
sh:S:mixneg:12	false
sh:S:mixneg:13	false
sh:S:mixneg:14	false
sh:S:mixneg:15	false
sh:S:mixneg:16	false
sh:S:mixneg:17	false
sh:S:mixneg:18	false
sh:S:mixneg:19	false
sh:S:mixneg:20	true
sh:S:mixneg:21	false
sh:S:mixneg:22	false
sh:S:mixneg:23	false
sh:S:mixneg:24	false
sh:S:mixneg:25	false
sh:S:mixneg:26	false
sh:S:mixneg:27	false
sh:S:mixneg:28	false
sh:S:mixneg:29	false
sh:S:mixneg:30	false
sh:S:mixneg:31	false
sh:S:mixneg:32	true
sh:S:mixneg:33	false
sh:S:mixneg:34	false
sh:S:mixneg:35	false
sh:S:mixneg:36	false
sh:S:mixneg:37	false
sh:S:mixneg:38	true
sh:S:mixneg:39	true
sh:S:mixneg:40	true
sh:S:mixneg:41	true
sh:S:mixneg:42	true
sh:S:mixneg:43	true
sh:S:mixneg:44	false
sh:S:mixneg:45	false
sh:S:mixneg:46	false
sh:S:mixneg:47	true
sh:S:mixneg:48	false
sh:S:mixneg:49	false
sh:S:mixneg:50	false
sh:S:mixneg:51	false
sh:S:mixneg:52	false
sh:sS:0	true
sh:sS:1	true
sh:sS:2	true
sh:sS:3	true
sh:sS:4	true
sh:sS:5	true
sh:sS:6	true
sh:sS:7	true
sh:sS:8	true
sh:sS:9	true
sh:sS:10	true
sh:sS:11	true
sh:sS:12	true
sh:sS:13	true
sh:sS:14	true
sh:sS:15	true
sh:sS:16	true
sh:sS:17	true
sh:sS:18	true
sh:sS:19	true
sh:sS:20	true
sh:sS:21	true
sh:sS:22	true
sh:sS:23	true
sh:sS:24	true
sh:sS:25	true
sh:sS:26	true
sh:sS:27	true
sh:sS:28	true
sh:sS:29	true
sh:sS:30	true
sh:sS:31	true
sh:sS:32	true
sh:sS:33	true
sh:sS:34	true
sh:sS:35	true
sh:sS:36	true
sh:sS:37	true
sh:sS:38	true
sh:sS:39	true
sh:sS:40	true
sh:sS:41	true
sh:sS:42	true
sh:sS:43	true
sh:sS:44	true
sh:sS:45	true
sh:sS:46	true
sh:sS:47	true
sh:sS:48	true
sh:sS:49	true
sh:sS:50	true
sh:sS:51	true
sh:sS:52	true
sh:v:cls:0	false
sh:v:cls:1	false
sh:v:cls:2	false
sh:v:cls:3	false
sh:v:cls:4	false
sh:v:cls:5	false
sh:v:cls:6	false
sh:v:cls:7	false
sh:v:cls:8	false
sh:v:cls:9	true
sh:v:cls:10	false
sh:v:cls:11	false
sh:v:cls:12	false
sh:v:cls:13	false
sh:v:cls:14	false
sh:v:cls:15	false
sh:v:cls:16	false
sh:v:cls:17	false
sh:v:cls:18	false
sh:v:cls:19	false
sh:v:cls:20	false
sh:v:cls:21	false
sh:v:cls:22	false
sh:v:cls:23	false
sh:v:cls:24	false
sh:v:cls:25	false
sh:v:cls:26	false
sh:v:cls:27	false
sh:v:cls:28	false
sh:v:cls:29	false
sh:v:cls:30	false
sh:v:cls:31	false
sh:v:cls:32	false
sh:v:cls:33	false
sh:v:cls:34	false
sh:v:cls:35	false
sh:v:cls:36	false
sh:v:cls:37	false
sh:v:cls:38	false
sh:v:cls:39	false
sh:v:cls:40	false
sh:v:cls:41	false
sh:v:cls:42	false
sh:v:cls:43	false
sh:v:cls:44	false
sh:v:cls:45	false
sh:v:cls:46	false
sh:v:cls:47	false
sh:v:cls:48	false
sh:v:cls:49	false
sh:v:cls:50	false
sh:v:cls:51	false
sh:v:cls:52	false
sh:v:neg:0	true
sh:v:neg:1	true
sh:v:neg:2	true
sh:v:neg:3	true
sh:v:neg:4	true
sh:v:neg:5	true
sh:v:neg:6	true
sh:v:neg:7	true
sh:v:neg:8	true
sh:v:neg:9	false
sh:v:neg:10	true
sh:v:neg:11	true
sh:v:neg:12	true
sh:v:neg:13	true
sh:v:neg:14	true
sh:v:neg:15	true
sh:v:neg:16	true
sh:v:neg:17	true
sh:v:neg:18	true
sh:v:neg:19	true
sh:v:neg:20	true
sh:v:neg:21	true
sh:v:neg:22	true
sh:v:neg:23	true
sh:v:neg:24	true
sh:v:neg:25	true
sh:v:neg:26	true
sh:v:neg:27	true
sh:v:neg:28	true
sh:v:neg:29	true
sh:v:neg:30	true
sh:v:neg:31	true
sh:v:neg:32	true
sh:v:neg:33	true
sh:v:neg:34	true
sh:v:neg:35	true
sh:v:neg:36	true
sh:v:neg:37	true
sh:v:neg:38	true
sh:v:neg:39	true
sh:v:neg:40	true
sh:v:neg:41	true
sh:v:neg:42	true
sh:v:neg:43	true
sh:v:neg:44	true
sh:v:neg:45	true
sh:v:neg:46	true
sh:v:neg:47	true
sh:v:neg:48	true
sh:v:neg:49	true
sh:v:neg:50	true
sh:v:neg:51	true
sh:v:neg:52	true
prop:bin:ASCII:0	true
prop:bin:ASCII:1	true
prop:bin:ASCII:2	true
prop:bin:ASCII:3	false
prop:bin:ASCII:4	false
prop:bin:ASCII:5	false
prop:bin:ASCII:6	true
prop:bin:ASCII:7	false
prop:bin:ASCII:8	false
prop:bin:ASCII:9	false
prop:bin:ASCII:10	false
prop:bin:ASCII:11	false
prop:bin:ASCII_Hex_Digit:0	true
prop:bin:ASCII_Hex_Digit:1	true
prop:bin:ASCII_Hex_Digit:2	true
prop:bin:ASCII_Hex_Digit:3	false
prop:bin:ASCII_Hex_Digit:4	false
prop:bin:ASCII_Hex_Digit:5	false
prop:bin:ASCII_Hex_Digit:6	false
prop:bin:ASCII_Hex_Digit:7	false
prop:bin:ASCII_Hex_Digit:8	false
prop:bin:ASCII_Hex_Digit:9	false
prop:bin:ASCII_Hex_Digit:10	false
prop:bin:ASCII_Hex_Digit:11	false
prop:bin:AHex:0	true
prop:bin:AHex:1	true
prop:bin:AHex:2	true
prop:bin:AHex:3	false
prop:bin:AHex:4	false
prop:bin:AHex:5	false
prop:bin:AHex:6	false
prop:bin:AHex:7	false
prop:bin:AHex:8	false
prop:bin:AHex:9	false
prop:bin:AHex:10	false
prop:bin:AHex:11	false
prop:bin:Alphabetic:0	true
prop:bin:Alphabetic:1	true
prop:bin:Alphabetic:2	false
prop:bin:Alphabetic:3	true
prop:bin:Alphabetic:4	true
prop:bin:Alphabetic:5	false
prop:bin:Alphabetic:6	false
prop:bin:Alphabetic:7	false
prop:bin:Alphabetic:8	false
prop:bin:Alphabetic:9	false
prop:bin:Alphabetic:10	false
prop:bin:Alphabetic:11	true
prop:bin:Alpha:0	true
prop:bin:Alpha:1	true
prop:bin:Alpha:2	false
prop:bin:Alpha:3	true
prop:bin:Alpha:4	true
prop:bin:Alpha:5	false
prop:bin:Alpha:6	false
prop:bin:Alpha:7	false
prop:bin:Alpha:8	false
prop:bin:Alpha:9	false
prop:bin:Alpha:10	false
prop:bin:Alpha:11	true
prop:bin:Any:0	true
prop:bin:Any:1	true
prop:bin:Any:2	true
prop:bin:Any:3	true
prop:bin:Any:4	true
prop:bin:Any:5	true
prop:bin:Any:6	true
prop:bin:Any:7	true
prop:bin:Any:8	true
prop:bin:Any:9	true
prop:bin:Any:10	true
prop:bin:Any:11	true
prop:bin:Assigned:0	true
prop:bin:Assigned:1	true
prop:bin:Assigned:2	true
prop:bin:Assigned:3	true
prop:bin:Assigned:4	true
prop:bin:Assigned:5	true
prop:bin:Assigned:6	true
prop:bin:Assigned:7	true
prop:bin:Assigned:8	true
prop:bin:Assigned:9	true
prop:bin:Assigned:10	true
prop:bin:Assigned:11	true
prop:bin:Bidi_Control:0	false
prop:bin:Bidi_Control:1	false
prop:bin:Bidi_Control:2	false
prop:bin:Bidi_Control:3	false
prop:bin:Bidi_Control:4	false
prop:bin:Bidi_Control:5	false
prop:bin:Bidi_Control:6	false
prop:bin:Bidi_Control:7	false
prop:bin:Bidi_Control:8	false
prop:bin:Bidi_Control:9	false
prop:bin:Bidi_Control:10	false
prop:bin:Bidi_Control:11	false
prop:bin:Bidi_C:0	false
prop:bin:Bidi_C:1	false
prop:bin:Bidi_C:2	false
prop:bin:Bidi_C:3	false
prop:bin:Bidi_C:4	false
prop:bin:Bidi_C:5	false
prop:bin:Bidi_C:6	false
prop:bin:Bidi_C:7	false
prop:bin:Bidi_C:8	false
prop:bin:Bidi_C:9	false
prop:bin:Bidi_C:10	false
prop:bin:Bidi_C:11	false
